#{"t_start": 1753120098.4178793, "env_id": null}
r,l,t
-0.67474,501,1.564145
3.1451724,501,3.057676
0.11985891,501,4.605396
3.1199353,501,6.120601
1.4066648,501,7.335268
3.277875,501,8.55528
-2.4715354,117,8.882303
-2.5772226,501,10.175845
2.56552,501,26.709872
-3.680407,501,28.214037
0.3146789,221,28.902281
-0.13544665,42,29.075677
4.455806,501,30.593237
-2.6266918,501,32.10061
-1.4619466,501,33.396661
-4.343451,281,34.110676
-1.5759039,501,35.312642
0.13556571,501,36.531122
-2.3144019,113,36.856227
0.24587347,501,53.323762
-0.8628886,501,54.841011
-3.3188007,501,56.328891
-4.4107847,501,57.820311
-6.734155,501,59.331854
-0.47786355,45,59.495275
0.7115489,501,60.735616
-0.82367885,501,61.989325
-2.9371452,501,63.25841
-0.3903932,36,63.395804
3.208867,501,79.911996
-1.7429256,501,81.439022
-2.9900613,501,82.95747
2.5331776,246,83.724066
-2.4045277,501,85.204994
-2.2972236,128,85.543854
-3.3514557,88,85.809783
2.2473776,501,87.036078
-1.6272948,501,88.250817
-1.4566848,501,89.503771
-0.9416609,501,90.700538
2.5205986,303,106.940712
-0.14195798,501,108.417231
0.78510743,501,109.935761
-2.2421138,501,111.439224
0.48333195,72,111.663118
2.5825586,501,112.908527
-1.1711949,501,114.147351
1.4663488,501,115.381249
-3.8613384,501,116.601339
-3.6052287,37,116.745657
-0.34386268,72,116.970016
0.26982483,32,117.098426
-3.5997303,501,133.999517
-1.0992573,501,135.49864
1.5783077,337,136.515568
-6.0448694,501,137.990771
-0.48345673,501,139.178043
-2.3863597,501,140.350247
-0.3247879,501,141.589122
1.6634896,501,142.786283
-0.36729795,501,155.735306
-1.7249736,501,156.92923
-0.96113,64,157.126025
0.38387862,501,158.303121
-0.4234442,59,158.487659
-0.46446356,501,159.703011
-3.48389,67,159.910409
2.930802,501,161.136398
3.2761374,501,162.376308
-2.312438,501,163.618466
-3.5280662,501,164.903542
-1.7824883,501,181.843739
-3.835571,501,183.306794
-0.30927768,501,184.805704
-1.5996618,501,186.159714
1.6825124,347,187.039121
0.7507524,229,187.613346
0.1625713,501,188.849946
-1.171813,501,190.084444
-1.2457488,102,190.373762
-4.0950303,501,191.603251
1.0769176,318,207.526002
2.8046644,186,208.115555
-1.7899442,501,209.633962
0.79472816,501,211.144615
-2.4043088,501,212.54163
3.3266912,501,213.797374
-1.6515719,501,215.044367
-0.19248357,501,216.279959
-1.4375653,136,216.647905
-2.9264185,501,217.953419
0.48664346,61,218.142977
-4.215058,501,235.705363
2.254957,501,237.232565
-4.247134,501,238.728312
-3.345228,73,238.957119
1.069961,72,239.18253
-0.90779054,501,240.471996
-0.102132976,501,241.79777
0.814241,501,243.065028
3.8846333,501,244.309147
-2.960922,501,245.561412
-3.1572063,501,262.75046
1.3522267,501,264.262793
-1.8733634,50,264.457503
0.018073723,54,264.665926
-1.6607962,501,265.977801
-0.66324174,501,267.220683
-2.6443899,501,268.474987
-2.7634087,501,269.716856
-0.08578548,501,270.953918
-3.966612,501,287.88338
0.6304196,501,289.382748
-0.63038135,501,290.870523
-2.7127116,501,292.30651
0.9450711,501,293.546819
-0.07964728,501,294.809218
-3.3123596,501,296.036632
-1.6431973,501,297.267195
2.4494638,459,298.416578
2.1305807,501,315.503678
-0.6869734,501,317.004273
1.5878273,269,317.84433
-3.0255315,501,319.151723
-1.8830904,501,320.45721
-3.6188068,501,321.811924
-1.3831524,501,323.055174
-5.307002,501,324.314494
