#{"t_start": 1753122095.821525, "env_id": null}
r,l,t
3.4724653,501,1.081524
4.781155,501,2.169003
-0.23368546,501,3.240044
1.854234,501,4.327754
5.159352,501,5.421611
-0.35955918,501,6.533836
-1.179379,501,7.753602
-2.9248245,501,8.879085
5.2537155,501,21.80593
2.7892983,501,22.893181
4.4358554,501,23.972904
2.7776372,501,25.052602
1.6781532,501,26.136612
4.8996496,501,27.218667
4.365921,501,28.295539
3.5090978,501,29.390605
-0.22762063,501,42.462581
4.4235,501,43.541208
1.6285045,501,44.610394
4.0041895,501,45.697777
2.7474246,501,46.7893
5.6655574,501,47.859879
5.404293,501,48.943295
5.4430337,501,50.024815
4.4766235,501,62.973738
1.2105762,501,64.049259
-2.7566319,501,65.229088
-1.1746794,501,66.311506
3.1047635,501,67.397581
2.4342415,501,68.470058
6.4258027,501,69.553154
5.2636137,501,70.641912
0.86496437,501,83.655222
4.6098943,501,84.743747
-2.2475283,501,85.897466
5.1794853,501,86.982261
3.6095557,501,88.071239
4.2074637,501,89.147411
5.1339483,501,90.228048
5.346132,501,91.297245
5.3268557,501,104.081144
5.699475,501,105.152831
1.1372492,501,106.234757
0.07576077,501,107.337434
4.749882,501,108.415246
1.7989302,501,109.515
3.6427512,501,110.597011
1.8011316,501,111.703894
3.3932314,501,112.789792
5.0620174,501,125.809223
0.29321283,501,126.90975
5.8352103,501,127.98655
4.163551,501,129.066782
5.572583,501,130.13876
2.045643,501,131.21651
2.8376195,501,132.304437
-0.43168962,501,133.379444
5.3067803,501,146.277738
4.96737,501,147.370859
4.1686006,501,148.45693
4.9947424,501,149.544976
5.6372185,501,150.627304
2.607488,501,151.720829
1.2832122,501,152.806057
4.663125,501,153.881311
5.4614058,501,166.927745
4.4096913,501,168.018882
6.2458553,501,169.108126
6.3543625,501,170.185863
3.2262492,501,171.27207
5.1077843,501,172.371055
3.0072148,501,173.46246
4.202052,501,174.548297
4.800752,501,187.64926
6.3014145,501,188.722667
3.5824564,501,189.810159
2.554176,501,190.896376
6.143473,501,191.974996
3.7588024,501,193.054865
-0.03776887,501,194.131959
5.4014363,501,195.209994
4.888727,501,208.281882
-2.3961248,501,209.37966
-2.417633,501,210.496616
5.177925,501,211.560413
2.519006,501,212.642954
-1.5609409,501,213.80675
-0.10661133,501,214.919652
6.0559707,501,215.999021
6.2535996,501,228.987799
0.49064612,501,230.070542
2.2597833,501,231.153916
4.438439,501,232.255173
-1.2794161,501,233.35123
5.6979117,501,234.444262
4.6404734,501,235.525058
-0.6110934,501,236.619069
1.0572869,501,237.700138
5.5640116,501,250.743165
4.516619,501,251.833602
5.5899925,501,252.906967
-1.4710035,501,254.094102
4.9280467,501,255.1746
5.875783,501,256.252033
3.245166,501,257.332825
4.9323716,501,258.41854
